Run ID,Meta-level Policy,Pretrained Percentile,Number of Steps,Return
,AStar,0.5,15,0.0
,AStar,0.5,2,0.0
,AStar,0.5,10,0.0
,AStar,0.5,6,0.0
,AStar,0.5,48,0.0
,AStar,0.5,54,0.0
,AStar,0.5,7,0.0
,AStar,0.5,7,0.0
,AStar,0.5,6,0.0
,AStar,0.5,1,0.0
,AStar,0.5,7,0.0
,AStar,0.5,10,0.0
,AStar,0.5,10,0.0
,AStar,0.5,5,0.0
,AStar,0.5,10,0.0
,AStar,0.5,52,0.0
,AStar,0.5,9,0.0
,AStar,0.5,40,0.0
,AStar,0.5,4,0.0
,AStar,0.5,4,0.0
,AStar,0.5,23,0.0
,AStar,0.5,7,0.0
,AStar,0.5,8,0.0
,AStar,0.5,67,0.0
,Instant Terminate,0.5,1,0.0
,Instant Terminate,0.5,1,0.0
,Instant Terminate,0.5,1,0.0
,Instant Terminate,0.5,1,0.0
,Instant Terminate,0.5,1,0.0
,Instant Terminate,0.5,1,0.0
,Instant Terminate,0.5,1,0.0
,Instant Terminate,0.5,1,0.0
,Instant Terminate,0.5,2,0.0
,Instant Terminate,0.5,2,0.0
,Instant Terminate,0.5,2,0.0
,Instant Terminate,0.5,2,0.0
,Instant Terminate,0.5,2,0.0
,Instant Terminate,0.5,2,0.0
,Instant Terminate,0.5,2,0.0
,Instant Terminate,0.5,2,0.0
,Instant Terminate,0.5,2,0.0
,Instant Terminate,0.5,2,0.0
,Instant Terminate,0.5,2,0.0
,Instant Terminate,0.5,3,0.0
,Instant Terminate,0.5,3,0.0
,Instant Terminate,0.5,3,0.0
,Instant Terminate,0.5,3,0.0
,Instant Terminate,0.5,3,0.0
,Instant Terminate,0.5,4,0.0
,Instant Terminate,0.5,4,0.0
,Instant Terminate,0.5,4,0.0
,Instant Terminate,0.5,4,0.0
,Instant Terminate,0.5,4,0.0
,Instant Terminate,0.5,5,0.0
,Instant Terminate,0.5,6,0.0
,Instant Terminate,0.5,6,0.0
,Instant Terminate,0.5,15,0.0
,Instant Terminate,0.5,15,0.0
,Instant Terminate,0.5,15,0.0
,Instant Terminate,0.5,16,0.0
,Instant Terminate,0.5,21,0.0
,Instant Terminate,0.5,22,0.0
,Instant Terminate,0.5,22,0.0
,Instant Terminate,0.5,25,0.0
,Instant Terminate,0.5,28,0.0
,Instant Terminate,0.5,28,11.0
,Instant Terminate,0.5,28,1.0
,Instant Terminate,0.5,29,11.0
,Instant Terminate,0.5,31,1.0
,Instant Terminate,0.5,32,1.0
,Instant Terminate,0.5,43,1.0
,Instant Terminate,0.5,43,11.0
,Instant Terminate,0.5,51,0.0
,Instant Terminate,0.5,53,0.0
,Instant Terminate,0.5,64,1.0
,Instant Terminate,0.5,65,1.0
,Instant Terminate,0.5,77,1.0
,Instant Terminate,0.5,91,2.0
,Instant Terminate,0.5,93,2.0
,Instant Terminate,0.5,113,1.0
,Instant Terminate,0.5,119,12.0
,Instant Terminate,0.5,123,3.0
,Instant Terminate,0.5,126,1.0
,Instant Terminate,0.5,136,14.0
,Instant Terminate,0.5,153,13.0
,Instant Terminate,0.5,156,2.0
,Instant Terminate,0.5,254,4.0
,Instant Terminate,0.5,307,15.0
,Random (No Terminate),0.75,6,0.0
,Random (No Terminate),0.75,7,0.0
,Random (No Terminate),0.75,8,0.0
,Random (No Terminate),0.75,10,0.0
,Random (No Terminate),0.75,11,0.0
,Random (No Terminate),0.75,4,0.0
,Random (No Terminate),0.75,2,0.0
,Random (No Terminate),0.75,14,0.0
,Random (No Terminate),0.75,2,0.0
,Random (No Terminate),0.75,14,0.0
,Random (No Terminate),0.75,5,0.0
,Random (No Terminate),0.75,16,0.0
,Random (No Terminate),0.75,3,0.0
,Random (No Terminate),0.75,12,0.0
,Random (No Terminate),0.75,5,0.0
,Random (No Terminate),0.75,8,0.0
,Random (No Terminate),0.75,6,0.0
,Random (No Terminate),0.75,7,0.0
,Random (No Terminate),0.75,18,0.0
,Random (No Terminate),0.75,12,0.0
,Random (No Terminate),0.75,27,0.0
,Random (No Terminate),0.75,6,0.0
,Random (No Terminate),0.75,1,0.0
,Random (No Terminate),0.75,9,0.0
,Random (No Terminate),0.75,6,0.0
,Random (No Terminate),0.75,22,0.0
,Random (No Terminate),0.75,7,0.0
,Random (No Terminate),0.75,7,0.0
,Random (No Terminate),0.75,38,0.0
,Random (No Terminate),0.75,6,0.0
,Random (No Terminate),0.75,3,0.0
,Random (No Terminate),0.75,1,0.0
,Random (No Terminate),0.75,12,0.0
,Random (No Terminate),0.75,52,0.0
,Random (No Terminate),0.75,35,0.0
,Random (No Terminate),0.75,13,0.0
,Random (No Terminate),0.75,9,0.0
,Random (No Terminate),0.75,4,0.0
,Random (No Terminate),0.75,7,0.0
,Random (No Terminate),0.75,4,0.0
,Random (No Terminate),0.75,5,0.0
,Random (No Terminate),0.75,49,0.0
,Random (No Terminate),0.75,4,0.0
,Random (No Terminate),0.75,16,0.0
,Random (No Terminate),0.75,16,0.0
,Random (No Terminate),0.75,15,0.0
,Random (No Terminate),0.75,6,0.0
,Random (No Terminate),0.75,23,0.0
,Random (No Terminate),0.75,20,0.0
,Random (No Terminate),0.75,25,0.0
,Random (No Terminate),0.75,6,0.0
,Random (No Terminate),0.75,5,0.0
,Random (No Terminate),0.75,10,0.0
,Random (No Terminate),0.75,42,0.0
,Random (No Terminate),0.75,42,0.0
,Random (No Terminate),0.75,8,0.0
,Random (No Terminate),0.75,28,0.0
,Random (No Terminate),0.75,17,0.0
,Random (No Terminate),0.75,7,0.0
,Random (No Terminate),0.75,10,0.0
,Random (No Terminate),0.75,42,1.0
,Random (No Terminate),0.75,49,1.0
,Random (No Terminate),0.75,26,0.0
,Random (No Terminate),0.75,7,0.0
,AStar,0.75,3,0.0
,AStar,0.75,4,0.0
,AStar,0.75,8,0.0
,AStar,0.75,8,0.0
,AStar,0.75,9,0.0
,AStar,0.75,2,0.0
,AStar,0.75,7,0.0
,AStar,0.75,12,0.0
,AStar,0.75,15,0.0
,AStar,0.75,7,0.0
,AStar,0.75,5,0.0
,AStar,0.75,17,0.0
,AStar,0.75,7,0.0
,AStar,0.75,15,0.0
,AStar,0.75,6,0.0
,AStar,0.75,1,0.0
,AStar,0.75,8,0.0
,AStar,0.75,17,0.0
,AStar,0.75,8,0.0
,AStar,0.75,7,0.0
,AStar,0.75,11,0.0
,AStar,0.75,2,0.0
,AStar,0.75,12,0.0
,AStar,0.75,4,0.0
,AStar,0.75,10,0.0
,AStar,0.75,10,0.0
,AStar,0.75,8,0.0
,AStar,0.75,27,0.0
,AStar,0.75,14,0.0
,AStar,0.75,4,0.0
,AStar,0.75,7,0.0
,AStar,0.75,15,0.0
,AStar,0.75,7,0.0
,AStar,0.75,6,0.0
,AStar,0.75,6,0.0
,AStar,0.75,21,0.0
,AStar,0.75,12,0.0
,AStar,0.75,31,0.0
,AStar,0.75,6,0.0
,AStar,0.75,7,0.0
,AStar,0.75,39,0.0
,AStar,0.75,14,0.0
,AStar,0.75,5,0.0
,AStar,0.75,2,0.0
,AStar,0.75,27,0.0
,AStar,0.75,13,0.0
,AStar,0.75,10,0.0
,AStar,0.75,8,0.0
,AStar,0.75,10,0.0
,AStar,0.75,49,0.0
,AStar,0.75,11,0.0
,AStar,0.75,36,0.0
,AStar,0.75,13,0.0
,AStar,0.75,27,0.0
,AStar,0.75,2,0.0
,AStar,0.75,7,0.0
,AStar,0.75,48,0.0
,AStar,0.75,3,0.0
,AStar,0.75,3,0.0
,AStar,0.75,1,0.0
,AStar,0.75,10,0.0
,AStar,0.75,55,0.0
,AStar,0.75,15,0.0
,AStar,0.75,8,0.0
,AStar,0.75,4,0.0
,AStar,0.75,16,0.0
,AStar,0.75,8,0.0
,AStar,0.75,4,0.0
,AStar,0.75,14,0.0
,AStar,0.75,48,0.0
,AStar,0.75,20,0.0
,AStar,0.75,3,0.0
,AStar,0.75,7,0.0
,AStar,0.75,1,0.0
,AStar,0.75,6,0.0
,AStar,0.75,4,0.0
,AStar,0.75,7,0.0
,AStar,0.75,4,0.0
,AStar,0.75,25,0.0
,AStar,0.75,2,0.0
,AStar,0.75,9,0.0
,AStar,0.75,5,0.0
,AStar,0.75,4,0.0
,AStar,0.75,5,0.0
,AStar,0.75,5,0.0
,AStar,0.75,16,0.0
,AStar,0.75,7,0.0
,AStar,0.75,9,0.0
,AStar,0.75,9,0.0
,AStar,0.75,24,0.0
,AStar,0.75,2,0.0
,AStar,0.75,5,0.0
,AStar,0.75,19,0.0
,AStar,0.75,7,0.0
,AStar,0.75,13,0.0
,AStar,0.75,4,0.0
,AStar,0.75,13,0.0
,AStar,0.75,36,0.0
,AStar,0.75,4,0.0
,AStar,0.75,35,0.0
,AStar,0.75,2,0.0
,Instant Terminate,0.75,2,0.0
,Instant Terminate,0.75,2,0.0
,Instant Terminate,0.75,2,0.0
,Instant Terminate,0.75,2,0.0
,Instant Terminate,0.75,1,0.0
,Instant Terminate,0.75,2,0.0
,Instant Terminate,0.75,2,0.0
,Instant Terminate,0.75,9,0.0
,Instant Terminate,0.75,34,1.0
,Instant Terminate,0.75,19,0.0
,Instant Terminate,0.75,2,0.0
,Instant Terminate,0.75,74,1.0
,Instant Terminate,0.75,82,1.0
,Instant Terminate,0.75,94,3.0
,Instant Terminate,0.75,47,1.0
,Instant Terminate,0.75,31,11.0
,Instant Terminate,0.75,33,11.0
,Instant Terminate,0.75,23,0.0
,Instant Terminate,0.75,2,0.0
,Instant Terminate,0.75,134,15.0
,Instant Terminate,0.75,23,0.0
,Instant Terminate,0.75,56,1.0
,Instant Terminate,0.75,20,0.0
,Instant Terminate,0.75,48,1.0
,Instant Terminate,0.75,173,4.0
,Instant Terminate,0.75,167,4.0
,Instant Terminate,0.75,25,1.0
,Instant Terminate,0.75,2,0.0
,Instant Terminate,0.75,47,12.0
,Instant Terminate,0.75,206,15.0
,Instant Terminate,0.75,1,0.0
,Instant Terminate,0.75,39,11.0
,Instant Terminate,0.75,104,3.0
,Instant Terminate,0.75,34,11.0
,Instant Terminate,0.75,87,2.0
,Instant Terminate,0.75,2,0.0
,Instant Terminate,0.75,33,11.0
,Instant Terminate,0.75,3,0.0
,Instant Terminate,0.75,3,0.0
,Instant Terminate,0.75,2,0.0
,Instant Terminate,0.75,63,1.0
,Instant Terminate,0.75,59,1.0
,Instant Terminate,0.75,3,0.0
,Instant Terminate,0.75,25,0.0
,Instant Terminate,0.75,13,0.0
,Instant Terminate,0.75,72,1.0
,Instant Terminate,0.75,91,2.0
,Instant Terminate,0.75,121,13.0
,Instant Terminate,0.75,99,13.0
,Instant Terminate,0.75,4,0.0
,Instant Terminate,0.75,71,12.0
,Instant Terminate,0.75,5,0.0
,Instant Terminate,0.75,47,11.0
,Instant Terminate,0.75,61,12.0
,Instant Terminate,0.75,2,0.0
,Instant Terminate,0.75,1,0.0
,Instant Terminate,0.75,5,0.0
,Instant Terminate,0.75,39,1.0
,Instant Terminate,0.75,3,0.0
,Instant Terminate,0.75,108,2.0
,Instant Terminate,0.75,2,0.0
,Instant Terminate,0.75,2,0.0
,Instant Terminate,0.75,59,11.0
,Instant Terminate,0.75,10,0.0
,Random (No Terminate),1.0,2,0.0
,Random (No Terminate),1.0,3,0.0
,Random (No Terminate),1.0,4,0.0
,Random (No Terminate),1.0,7,0.0
,Random (No Terminate),1.0,9,0.0
,Random (No Terminate),1.0,9,0.0
,Random (No Terminate),1.0,7,0.0
,Random (No Terminate),1.0,9,0.0
,Random (No Terminate),1.0,10,0.0
,Random (No Terminate),1.0,7,0.0
,Random (No Terminate),1.0,2,0.0
,Random (No Terminate),1.0,2,0.0
,Random (No Terminate),1.0,4,0.0
,Random (No Terminate),1.0,7,0.0
,Random (No Terminate),1.0,5,0.0
,Random (No Terminate),1.0,7,0.0
,Random (No Terminate),1.0,6,0.0
,Random (No Terminate),1.0,5,0.0
,Random (No Terminate),1.0,7,0.0
,Random (No Terminate),1.0,2,0.0
,Random (No Terminate),1.0,20,0.0
,Random (No Terminate),1.0,9,0.0
,Random (No Terminate),1.0,7,0.0
,Random (No Terminate),1.0,4,0.0
,Random (No Terminate),1.0,16,0.0
,Random (No Terminate),1.0,4,0.0
,Random (No Terminate),1.0,1,0.0
,Random (No Terminate),1.0,4,0.0
,Random (No Terminate),1.0,11,0.0
,Random (No Terminate),1.0,5,0.0
,Random (No Terminate),1.0,6,0.0
,Random (No Terminate),1.0,6,0.0
,Random (No Terminate),1.0,6,0.0
,Random (No Terminate),1.0,23,0.0
,Random (No Terminate),1.0,4,0.0
,Random (No Terminate),1.0,5,0.0
,Random (No Terminate),1.0,15,0.0
,Random (No Terminate),1.0,18,0.0
,Random (No Terminate),1.0,8,0.0
,Random (No Terminate),1.0,5,0.0
,Random (No Terminate),1.0,8,0.0
,Random (No Terminate),1.0,2,0.0
,Random (No Terminate),1.0,6,0.0
,Random (No Terminate),1.0,4,0.0
,Random (No Terminate),1.0,9,0.0
,Random (No Terminate),1.0,16,0.0
,Random (No Terminate),1.0,27,0.0
,Random (No Terminate),1.0,8,0.0
,Random (No Terminate),1.0,3,0.0
,Random (No Terminate),1.0,18,0.0
,Random (No Terminate),1.0,16,0.0
,Random (No Terminate),1.0,7,0.0
,Random (No Terminate),1.0,7,0.0
,Random (No Terminate),1.0,50,0.0
,Random (No Terminate),1.0,5,0.0
,Random (No Terminate),1.0,1,0.0
,Random (No Terminate),1.0,5,0.0
,Random (No Terminate),1.0,11,0.0
,Random (No Terminate),1.0,7,0.0
,Random (No Terminate),1.0,3,0.0
,Random (No Terminate),1.0,14,0.0
,Random (No Terminate),1.0,62,0.0
,Random (No Terminate),1.0,82,2.0
,Random (No Terminate),1.0,107,0.0
,AStar,1.0,4,0.0
,AStar,1.0,5,0.0
,AStar,1.0,5,0.0
,AStar,1.0,1,0.0
,AStar,1.0,7,0.0
,AStar,1.0,7,0.0
,AStar,1.0,9,0.0
,AStar,1.0,5,0.0
,AStar,1.0,11,0.0
,AStar,1.0,6,0.0
,AStar,1.0,11,0.0
,AStar,1.0,18,0.0
,AStar,1.0,5,0.0
,AStar,1.0,13,0.0
,AStar,1.0,16,0.0
,AStar,1.0,1,0.0
,AStar,1.0,12,0.0
,AStar,1.0,7,0.0
,AStar,1.0,32,1.0
,AStar,1.0,7,0.0
,AStar,1.0,11,0.0
,AStar,1.0,13,0.0
,AStar,1.0,8,0.0
,AStar,1.0,7,0.0
,AStar,1.0,8,0.0
,AStar,1.0,5,0.0
,AStar,1.0,22,0.0
,AStar,1.0,8,0.0
,AStar,1.0,8,0.0
,AStar,1.0,7,0.0
,AStar,1.0,10,0.0
,AStar,1.0,11,0.0
,AStar,1.0,33,0.0
,AStar,1.0,7,0.0
,AStar,1.0,36,0.0
,AStar,1.0,11,0.0
,AStar,1.0,17,0.0
,AStar,1.0,8,0.0
,AStar,1.0,6,0.0
,AStar,1.0,6,0.0
,AStar,1.0,1,0.0
,AStar,1.0,10,0.0
,AStar,1.0,1,0.0
,AStar,1.0,5,0.0
,AStar,1.0,6,0.0
,AStar,1.0,7,0.0
,AStar,1.0,7,0.0
,AStar,1.0,10,0.0
,AStar,1.0,11,0.0
,AStar,1.0,5,0.0
,AStar,1.0,7,0.0
,AStar,1.0,25,0.0
,AStar,1.0,14,0.0
,AStar,1.0,4,0.0
,AStar,1.0,10,0.0
,AStar,1.0,74,0.0
,AStar,1.0,7,0.0
,AStar,1.0,21,0.0
,AStar,1.0,9,0.0
,AStar,1.0,9,0.0
,AStar,1.0,8,0.0
,AStar,1.0,11,0.0
,AStar,1.0,13,0.0
,AStar,1.0,6,0.0
,AStar,1.0,5,0.0
,AStar,1.0,1,0.0
,AStar,1.0,12,0.0
,AStar,1.0,11,0.0
,AStar,1.0,11,0.0
,AStar,1.0,7,0.0
,AStar,1.0,22,0.0
,AStar,1.0,132,1.0
,AStar,1.0,5,0.0
,AStar,1.0,5,0.0
,AStar,1.0,15,0.0
,AStar,1.0,7,0.0
,AStar,1.0,8,0.0
,AStar,1.0,1,0.0
,AStar,1.0,7,0.0
,AStar,1.0,8,0.0
,AStar,1.0,20,0.0
,AStar,1.0,7,0.0
,AStar,1.0,9,0.0
