index,Run ID,Meta-level Policy,Pretrained Percentile,Number of Steps,Return,gpus,pretrained_runs_folder,pretrained_run,max_tree_size,n_envs,n_episodes,max_steps,no_video,video_fps,video_steps,Normalized Return,Environment,compute_meta_rewards,create_videos,render_plans,env,wandb_version,eval_interval,num_iterations,eval_steps,policy_save_interval,collect_steps,summary_interval,train_num_steps,train_batch_size,env_batch_size,num_learn_samples,root_dir,n_collect_envs,n_eval_envs,n_video_envs,expand_all_actions,meta_discount,meta_time_limit,seed,computational_rewards,max_cost_of_computation,finish_on_terminate,min_train_computation_steps,no_rewrite_rewards,ablate_state_tokenise,ablate_struc_tokenise,object_discount,agent,transformer_d_model,transformer_n_layers,transformer_n_heads,n_lstm_layers,pretrained_percentile,object_level_config,_wandb,min_computation_steps,create_intermediate_search_policies,action_repeats,agent_name,collect_steps_per_iteration,discount,epsilon,epsilon_decay_steps,epsilon_schedule,experience_batch_size,final_epsilon,frame_stack,grayscale,initial_collect_steps,initial_epsilon,learning_rate,max_epochs,metrics,model_config,name,optimiser_config,procgen_env_name,replay_buffer_capacity,run_dir,target_network_update_period,train_steps_per_epoch,video_seconds,pretrained_epoch,pretrained_return,pretrained_path,return,steps,n_computations,total_computational_cost,percentiles,baselines
330,,$\hat{Q}^*$,1.0,9.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,,$\hat{Q}^*$,1.0,6.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,,$\hat{Q}^*$,1.0,13.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,,$\hat{Q}^*$,1.0,8.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,,$\hat{Q}^*$,1.0,15.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,,$\hat{Q}^*$,1.0,13.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,,$\hat{Q}^*$,1.0,32.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,,$\hat{Q}^*$,1.0,8.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,,$\hat{Q}^*$,1.0,7.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,,$\hat{Q}^*$,1.0,6.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,,$\hat{Q}^*$,1.0,6.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,,$\hat{Q}^*$,1.0,11.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,$\hat{Q}^*$,1.0,12.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,,$\hat{Q}^*$,1.0,7.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,,$\hat{Q}^*$,1.0,9.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,$\hat{Q}^*$,1.0,20.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,,$\hat{Q}^*$,1.0,11.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,,$\hat{Q}^*$,1.0,10.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,,$\hat{Q}^*$,1.0,21.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,,$\hat{Q}^*$,1.0,13.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,,$\hat{Q}^*$,1.0,6.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,,$\hat{Q}^*$,1.0,34.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,,$\hat{Q}^*$,1.0,10.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,,$\hat{Q}^*$,1.0,9.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,,$\hat{Q}^*$,1.0,6.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,,$\hat{Q}^*$,1.0,6.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,,$\hat{Q}^*$,1.0,6.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,,$\hat{Q}^*$,1.0,6.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,,$\hat{Q}^*$,1.0,6.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,,$\hat{Q}^*$,1.0,8.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,,$\hat{Q}^*$,1.0,9.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,,$\hat{Q}^*$,1.0,9.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,,$\hat{Q}^*$,1.0,10.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,,$\hat{Q}^*$,1.0,5.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,,$\hat{Q}^*$,1.0,6.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,,$\hat{Q}^*$,1.0,6.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,,$\hat{Q}^*$,1.0,6.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,,$\hat{Q}^*$,1.0,7.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,,$\hat{Q}^*$,1.0,7.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,,$\hat{Q}^*$,1.0,14.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,,$\hat{Q}^*$,1.0,14.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,,$\hat{Q}^*$,1.0,6.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,,$\hat{Q}^*$,1.0,6.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,,$\hat{Q}^*$,1.0,6.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,,$\hat{Q}^*$,1.0,15.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,,$\hat{Q}^*$,1.0,6.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,,$\hat{Q}^*$,1.0,7.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,,$\hat{Q}^*$,1.0,6.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,,$\hat{Q}^*$,1.0,6.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,,$\hat{Q}^*$,1.0,17.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,,$\hat{Q}^*$,1.0,7.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,,$\hat{Q}^*$,1.0,7.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,,$\hat{Q}^*$,1.0,6.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,,$\hat{Q}^*$,1.0,15.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,,$\hat{Q}^*$,1.0,6.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,,$\hat{Q}^*$,1.0,8.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,,$\hat{Q}^*$,1.0,6.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,,$\hat{Q}^*$,1.0,8.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,,$\hat{Q}^*$,1.0,9.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,,$\hat{Q}^*$,1.0,6.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,,$\hat{Q}^*$,1.0,7.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,,$\hat{Q}^*$,1.0,6.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,,$\hat{Q}^*$,1.0,22.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,,$\hat{Q}^*$,1.0,11.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,,$\hat{Q}^*$,1.0,15.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,,$\hat{Q}^*$,1.0,11.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,,$\hat{Q}^*$,1.0,6.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,,$\hat{Q}^*$,1.0,8.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,,$\hat{Q}^*$,1.0,9.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,,$\hat{Q}^*$,1.0,6.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,,$\hat{Q}^*$,1.0,6.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,,$\hat{Q}^*$,1.0,6.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,,$\hat{Q}^*$,1.0,21.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,,$\hat{Q}^*$,1.0,22.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,,$\hat{Q}^*$,1.0,6.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,,$\hat{Q}^*$,1.0,12.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,,$\hat{Q}^*$,1.0,16.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,,$\hat{Q}^*$,1.0,6.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,,$\hat{Q}^*$,1.0,12.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,,$\hat{Q}^*$,1.0,17.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,,$\hat{Q}^*$,1.0,9.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,,$\hat{Q}^*$,1.0,12.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,,$\hat{Q}^*$,1.0,10.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,,$\hat{Q}^*$,1.0,12.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,,$\hat{Q}^*$,1.0,19.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,,$\hat{Q}^*$,1.0,9.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,,$\hat{Q}^*$,1.0,9.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,,$\hat{Q}^*$,1.0,20.0,10.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,1.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,,$\hat{Q}^*$,1.0,12.0,0.0,,runs,run-16838619373401126,64,128.0,512.0,100.0,,1.0,120.0,0.0,CoinRun,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
